S0,K,r,T,corp,alpha,beta,omega,gamma,lambda,V
1.0,1.3749999999999987,0.05,52.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,52.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,52.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,52.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.5,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.6250000000000002,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.6250000000000002,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.7499999999999994,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.7499999999999994,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.8749999999999997,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,0.8749999999999997,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,1.0,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.016234176746817434
1.0,1.0,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999958,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0011755668000164035
1.0,1.1249999999999958,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00010798293522877948
1.0,1.2500000000000027,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,115.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,115.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.5,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.6250000000000002,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.6250000000000002,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.7499999999999994,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.7499999999999994,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.8749999999999997,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,0.8749999999999997,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,1.0,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.009460195706950185
1.0,1.0,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999958,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00023155103636686731
1.0,1.1249999999999958,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,7.792582954654188e-06
1.0,1.2500000000000027,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,169.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,169.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.5,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.6250000000000002,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.6250000000000002,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.7499999999999994,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.7499999999999994,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.8749999999999997,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,0.8749999999999997,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,1.0,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004605416526200626
1.0,1.0,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999958,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,2.6717427273100075e-05
1.0,1.1249999999999958,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,241.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,241.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.5,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4999999530240222
1.0,0.6250000000000002,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.6250000000000002,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500024307455077
1.0,0.7499999999999994,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.7499999999999994,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500005331250793
1.0,0.8749999999999997,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,0.8749999999999997,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499970994947147
1.0,1.0,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0015640827216127338
1.0,1.0,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999958,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,1.11322613637917e-06
1.0,1.1249999999999958,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000027,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999987,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,349.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999944,0.05,349.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.6748262144853321
1.0,0.5,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5672376195488962
1.0,0.6249999999999998,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4596490246124604
1.0,0.7499999999999996,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3520604296760245
1.0,0.8750000000000002,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24447276175597635
1.0,1.0,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.13688416681954052
1.0,1.124999999999999,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.029295571883104676
1.0,1.2499999999999978,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.525555254693763
1.0,0.5,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.44176502446155674
1.0,0.6249999999999998,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3579757212457382
1.0,0.7499999999999996,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2741854910135319
1.0,0.8750000000000002,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.19039526078132565
1.0,1.0,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.1066050305491194
1.0,1.124999999999999,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.022815727333300808
1.0,1.2499999999999978,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5054936930482258
1.0,0.5,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.42022023659574964
1.0,0.6249999999999998,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.34051629460038685
1.0,0.7499999999999996,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.26081327962141165
1.0,0.8750000000000002,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.18110933762604878
1.0,1.0,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.10140632264707361
1.0,1.124999999999999,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.021702380651710762
1.0,1.2499999999999978,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,9.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,9.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.13058509046533204
1.0,0.8750000000000002,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.06670809925663604
1.0,1.0,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.03548618731995592
1.0,1.124999999999999,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00759411824778158
1.0,1.2499999999999978,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,30.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,30.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,0.8750000000000002,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.03792424041952447
1.0,1.0,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.012640795462249709
1.0,1.124999999999999,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0026577559834460194
1.0,1.2499999999999978,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,51.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,51.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,0.8750000000000002,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.016397065865083077
1.0,1.0,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.001212537435070594
1.0,1.124999999999999,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00011402301568324393
1.0,1.2499999999999978,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,114.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,114.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,0.8750000000000002,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.009555684924088443
1.0,1.0,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00023824321163084302
1.0,1.124999999999999,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,7.4161311013492e-06
1.0,1.2499999999999978,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,168.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,168.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,0.8750000000000002,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004650841216933617
1.0,1.0,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,2.7810491630059498e-05
1.0,1.124999999999999,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3749999999999964,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,240.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.4999999999999953,0.05,240.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.5,0.05,348.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001939349014
1.0,0.6249999999999998,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.6249999999999998,0.05,348.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3750003772052729
1.0,0.7499999999999996,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.7499999999999996,0.05,348.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999963345925683
1.0,0.8750000000000002,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,0.8750000000000002,0.05,348.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499981672962841
1.0,1.0,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0015796359245873793
1.0,1.0,0.05,348.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,348.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,9.2701638766865e-07
